Time ,cost/client/h ,cpuUsage ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 16:21:11 UTC 2014,0.0159,38.6,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:21:19 UTC 2014,0.0159,35.8667,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:21:27 UTC 2014,1.08,35.8667,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:21:35 UTC 2014,1.08,35.8667,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:21:44 UTC 2014,1.08,35.25,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:21:52 UTC 2014,0.0127,38.1833,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:22:00 UTC 2014,0.0127,38.1833,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:05 UTC 2014,0.0141,38.1833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:10 UTC 2014,0.0141,38.1833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:15 UTC 2014,1.2,32.6167,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:20 UTC 2014,1.2,32.6167,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:25 UTC 2014,1.2,41.15,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:30 UTC 2014,1.2,41.15,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:35 UTC 2014,1.2,36.4833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:40 UTC 2014,1.2,36.4833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:45 UTC 2014,1.2,36.4833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:50 UTC 2014,1.2,36.4833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:55 UTC 2014,1.2,34.1667,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:00 UTC 2014,1.2,34.1667,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:05 UTC 2014,1.2,39.2833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:10 UTC 2014,1.2,39.2833,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:15 UTC 2014,1.2,32.55,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:20 UTC 2014,1.2,32.55,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:25 UTC 2014,1.2,32.55,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:30 UTC 2014,1.2,32.55,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:35 UTC 2014,1.2,39.3,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:40 UTC 2014,1.2,39.3,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:45 UTC 2014,1.2,36.7333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:50 UTC 2014,1.2,36.7333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:55 UTC 2014,0.0462,41.1333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:24:00 UTC 2014,0.0462,41.1333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:24:05 UTC 2014,0.0522,37.95,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:24:11 UTC 2014,0.0522,37.95,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:24:16 UTC 2014,1.2,38.1333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:24:21 UTC 2014,1.2,38.1333,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:24:27 UTC 2014,0.0179,33.1833,10.0,EventProcessingServiceUnit_scaleOut,
