Time ,cost ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 22:01:40 UTC 2014,0.12,49.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 22:01:49 UTC 2014,0.12,49.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 22:01:55 UTC 2014,0.12,175.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 22:02:00 UTC 2014,0.12,175.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 22:02:06 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 22:02:11 UTC 2014,0.12,141.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 22:02:17 UTC 2014,0.12,141.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 22:02:22 UTC 2014,0.12,40.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 22:02:28 UTC 2014,0.12,40.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 22:02:33 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 22:02:38 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:02:46 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:02:55 UTC 2014,0.12,284.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:03:03 UTC 2014,0.12,217.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:03:11 UTC 2014,0.12,243.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:03:20 UTC 2014,0.12,240.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:03:29 UTC 2014,0.12,240.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:03:37 UTC 2014,0.12,232.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:03:45 UTC 2014,0.12,11.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:03:53 UTC 2014,0.12,259.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:04:02 UTC 2014,0.12,227.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:04:10 UTC 2014,0.12,272.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:04:19 UTC 2014,0.12,272.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:04:28 UTC 2014,0.12,234.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:04:36 UTC 2014,0.12,221.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:04:44 UTC 2014,0.12,193.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:04:52 UTC 2014,0.12,228.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 22:05:01 UTC 2014,0.12,241.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:05:10 UTC 2014,0.12,228.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:05:17 UTC 2014,0.12,228.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:05:22 UTC 2014,0.12,174.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:05:29 UTC 2014,0.12,174.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:05:34 UTC 2014,0.12,286.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:05:39 UTC 2014,0.12,286.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:05:44 UTC 2014,0.12,39.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:05:49 UTC 2014,0.12,39.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:05:54 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:05:59 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:06:06 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:06:11 UTC 2014,0.12,237.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:06:17 UTC 2014,0.12,237.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:06:22 UTC 2014,0.12,150.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:06:28 UTC 2014,0.12,150.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:06:33 UTC 2014,0.12,38.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:06:38 UTC 2014,0.12,38.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:06:43 UTC 2014,0.12,121.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:06:49 UTC 2014,0.12,121.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:06:54 UTC 2014,0.12,209.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:06:59 UTC 2014,0.12,209.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:07:05 UTC 2014,0.12,223.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:07:10 UTC 2014,0.12,223.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:07:15 UTC 2014,0.12,212.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:07:20 UTC 2014,0.12,212.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:07:26 UTC 2014,0.12,277.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:07:31 UTC 2014,0.12,229.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:07:37 UTC 2014,0.12,229.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:07:42 UTC 2014,0.12,220.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:07:48 UTC 2014,0.12,220.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:07:53 UTC 2014,0.12,64.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:07:59 UTC 2014,0.12,64.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:08:04 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:08:09 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:08:14 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:08:19 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:08:25 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:08:30 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:08:36 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:08:42 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:08:48 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:08:53 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:08:59 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:09:04 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:09:09 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:09:14 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:09:19 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:09:25 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:09:30 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:09:35 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 22:09:40 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
