Time ,cost ,responseTime ,throughput ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Tue Feb 18 14:12:21 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:12:27 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:12:32 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:12:43 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:12:48 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:12:54 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:00 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:07 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:12 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:18 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:29 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:34 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:41 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:49 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:57 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:14:03 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:14:08 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:14:16 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:14:24 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:14:37 UTC 2014,0.72,0.0,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:14:43 UTC 2014,0.72,4.2,67.0,107.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:15:03 UTC 2014,0.72,4.2,67.0,107.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:15:16 UTC 2014,0.72,4.2,67.0,107.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:15:30 UTC 2014,0.72,6.6,230.0,227.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:15:41 UTC 2014,0.72,8.2,116.0,158.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:15:52 UTC 2014,0.72,8.2,116.0,158.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:16:04 UTC 2014,0.72,-0.2,-1.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:16:23 UTC 2014,0.72,-0.2,-1.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:16:41 UTC 2014,0.72,5.0,66.0,128.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:17:01 UTC 2014,0.72,4.6,137.0,200.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:17:12 UTC 2014,0.72,4.6,137.0,200.0,6.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:17:26 UTC 2014,0.72,6.5,172.0,102.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:17:42 UTC 2014,0.6,6.5,176.0,117.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:17:51 UTC 2014,0.6,6.5,176.0,117.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:18:00 UTC 2014,0.6,8.25,176.0,147.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:18:05 UTC 2014,0.6,8.25,176.0,147.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:18:15 UTC 2014,0.6,8.25,176.0,147.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:18:23 UTC 2014,0.6,5.25,234.0,141.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:18:28 UTC 2014,0.6,5.25,234.0,141.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:18:36 UTC 2014,0.6,5.25,234.0,141.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:18:43 UTC 2014,0.6,5.25,90.0,293.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:18:51 UTC 2014,0.6,5.25,90.0,293.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:18:57 UTC 2014,0.6,5.25,90.0,293.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:19:03 UTC 2014,0.6,5.75,127.0,196.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:19:12 UTC 2014,0.6,5.75,127.0,196.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:19:19 UTC 2014,0.6,5.75,127.0,196.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:19:28 UTC 2014,0.6,8.25,114.0,145.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:19:42 UTC 2014,0.6,8.25,114.0,145.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:19:51 UTC 2014,0.6,8.25,114.0,145.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:19:57 UTC 2014,0.6,6.75,125.0,133.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:20:04 UTC 2014,0.6,6.75,125.0,133.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:20:10 UTC 2014,0.6,6.75,125.0,133.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:20:15 UTC 2014,0.6,6.0,186.0,85.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:20:22 UTC 2014,0.6,6.0,186.0,85.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:20:42 UTC 2014,0.6,6.0,186.0,85.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:20:49 UTC 2014,0.6,6.0,186.0,85.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:20:56 UTC 2014,0.6,6.0,186.0,85.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:21:03 UTC 2014,0.6,6.0,186.0,85.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:21:10 UTC 2014,0.6,6.75,229.0,49.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:21:18 UTC 2014,0.6,6.75,229.0,49.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:21:26 UTC 2014,0.6,6.75,229.0,49.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:21:33 UTC 2014,0.6,6.75,229.0,49.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:21:42 UTC 2014,0.6,6.75,229.0,49.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:21:52 UTC 2014,0.6,6.75,229.0,49.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:22:00 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:22:10 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:22:16 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:22:24 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:22:32 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:22:41 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:22:59 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:23:09 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:23:16 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:23:23 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:23:29 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:23:41 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:23:53 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:24:04 UTC 2014,0.6,0.0,0.0,28.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:24:16 UTC 2014,0.6,0.0,0.0,28.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:24:27 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:24:38 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:24:50 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:25:06 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:25:14 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:25:26 UTC 2014,0.6,7.5,149.0,239.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:25:34 UTC 2014,0.6,7.5,149.0,239.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:25:41 UTC 2014,0.6,7.5,149.0,239.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:25:57 UTC 2014,0.6,6.5,195.0,291.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:26:13 UTC 2014,0.6,6.5,195.0,291.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:26:19 UTC 2014,0.6,7.5,130.0,183.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:26:25 UTC 2014,0.6,7.5,130.0,183.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:26:37 UTC 2014,0.6,7.5,130.0,183.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:26:47 UTC 2014,0.6,6.75,91.0,140.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:26:59 UTC 2014,0.6,6.75,91.0,140.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:27:08 UTC 2014,0.6,8.25,160.0,72.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:27:14 UTC 2014,0.6,8.25,160.0,72.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:27:20 UTC 2014,0.6,8.25,160.0,72.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:27:26 UTC 2014,0.6,8.25,160.0,72.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:27:39 UTC 2014,0.6,8.25,160.0,72.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:27:49 UTC 2014,0.6,8.25,160.0,72.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:28:01 UTC 2014,0.6,8.5,167.0,230.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:28:07 UTC 2014,0.6,6.5,183.0,195.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:28:18 UTC 2014,0.6,6.5,183.0,195.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:28:32 UTC 2014,0.6,9.0,144.0,135.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:28:47 UTC 2014,0.6,9.0,144.0,135.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:28:57 UTC 2014,0.6,7.75,128.0,170.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:29:08 UTC 2014,0.6,7.75,128.0,170.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:29:22 UTC 2014,0.6,7.75,128.0,170.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:29:36 UTC 2014,0.6,13.25,145.0,215.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:29:47 UTC 2014,0.6,13.25,145.0,215.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:30:06 UTC 2014,0.6,13.25,228.0,134.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:30:18 UTC 2014,0.6,9.75,228.0,134.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:30:29 UTC 2014,0.6,7.0,111.0,199.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:30:40 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:30:51 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:31:06 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:31:16 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:31:29 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:31:43 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:31:55 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:32:06 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:32:12 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:32:18 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:32:25 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:32:32 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:32:38 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:32:44 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:32:50 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:32:56 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:33:04 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:33:11 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:33:20 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:33:26 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:33:35 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:33:41 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:33:47 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:33:59 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:34:12 UTC 2014,0.6,0.0,0.0,140.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:34:21 UTC 2014,0.6,0.0,0.0,140.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:34:38 UTC 2014,0.6,0.0,0.0,140.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:34:54 UTC 2014,0.6,7.75,110.0,81.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:35:12 UTC 2014,0.6,7.75,110.0,81.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:35:24 UTC 2014,0.6,8.0,91.0,164.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:35:37 UTC 2014,0.6,8.0,91.0,199.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:35:47 UTC 2014,0.6,6.5,157.0,199.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:35:58 UTC 2014,0.6,5.75,116.0,221.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:36:09 UTC 2014,0.6,5.75,116.0,221.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:36:21 UTC 2014,0.6,5.5,157.0,55.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:36:33 UTC 2014,0.6,8.25,175.0,127.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:36:46 UTC 2014,0.6,8.25,175.0,127.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:37:01 UTC 2014,0.6,8.25,175.0,127.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:37:27 UTC 2014,0.6,8.25,175.0,127.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:37:41 UTC 2014,0.6,6.25,202.0,137.0,5.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 14:37:52 UTC 2014,0.6,6.25,202.0,137.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:38:04 UTC 2014,0.6,11.75,123.0,152.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:38:11 UTC 2014,0.6,11.75,123.0,152.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:38:21 UTC 2014,0.6,11.75,123.0,152.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:38:26 UTC 2014,0.6,11.75,123.0,152.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:38:34 UTC 2014,0.6,11.75,123.0,152.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:38:43 UTC 2014,0.6,8.5,243.0,109.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:38:58 UTC 2014,0.6,8.5,243.0,109.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:39:03 UTC 2014,0.6,8.5,243.0,109.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:39:09 UTC 2014,0.6,6.25,134.0,280.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:39:15 UTC 2014,0.6,6.25,134.0,280.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:39:22 UTC 2014,0.6,7.25,133.0,33.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:39:33 UTC 2014,0.6,7.25,133.0,33.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:39:38 UTC 2014,0.6,6.75,223.0,142.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:40:08 UTC 2014,0.6,6.75,223.0,142.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:40:15 UTC 2014,0.6,6.75,223.0,142.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:40:24 UTC 2014,0.6,9.75,89.0,138.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:40:31 UTC 2014,0.6,9.75,89.0,138.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:40:40 UTC 2014,0.6,9.75,89.0,138.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:40:48 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:40:58 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:41:08 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:41:14 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 14:41:23 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:41:34 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:41:47 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:41:58 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:42:10 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:42:21 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:42:34 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:42:45 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:42:56 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:43:07 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:43:19 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:43:31 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:43:42 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:43:54 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:44:20 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:44:40 UTC 2014,0.48,0.0,0.0,0.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:44:49 UTC 2014,0.48,0.0,0.0,0.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:45:04 UTC 2014,0.48,9.0,112.0,116.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:45:17 UTC 2014,0.48,9.0,112.0,116.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:45:32 UTC 2014,0.48,8.3333,167.0,127.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:45:46 UTC 2014,0.48,8.3333,167.0,127.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:45:59 UTC 2014,0.48,7.6667,93.0,292.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:46:08 UTC 2014,0.48,7.6667,93.0,292.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:46:18 UTC 2014,0.48,8.3333,113.0,121.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:46:30 UTC 2014,0.48,8.3333,113.0,121.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:46:35 UTC 2014,0.48,8.3333,113.0,121.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:46:47 UTC 2014,0.48,8.3333,113.0,121.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:46:56 UTC 2014,0.48,8.3333,233.0,12.0,4.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 14:47:02 UTC 2014,0.48,8.3333,233.0,12.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:47:14 UTC 2014,0.48,4.6667,121.0,186.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:47:25 UTC 2014,0.48,4.6667,121.0,186.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:47:42 UTC 2014,0.48,7.3333,191.0,295.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:48:02 UTC 2014,0.48,8.0,90.0,302.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:48:22 UTC 2014,0.48,8.0,90.0,302.0,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:48:30 UTC 2014,0.48,8.0,174.0,209.0,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:48:51 UTC 2014,0.48,8.0,174.0,209.0,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:49:01 UTC 2014,0.48,9.3333,106.0,166.0,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:49:08 UTC 2014,0.48,9.3333,106.0,166.0,4.0,DataNodeServiceUnit_scaleOut,
