Time ,cost/client/h , ongoingAction, targetedNodeID
Tue Feb 18 15:43:01 UTC 2014,1.92,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:43:16 UTC 2014,1.92,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:43:24 UTC 2014,1.92,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:43:33 UTC 2014,1.92,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:43:42 UTC 2014,1.92,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:43:49 UTC 2014,0.0159,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:43:55 UTC 2014,0.0159,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:12 UTC 2014,0.0159,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:20 UTC 2014,0.0159,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:27 UTC 2014,0.0158,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:38 UTC 2014,0.0158,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:44 UTC 2014,0.0158,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:54 UTC 2014,0.0158,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:02 UTC 2014,0.0138,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:14 UTC 2014,0.0138,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:29 UTC 2014,0.0138,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:36 UTC 2014,0.0086,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:45 UTC 2014,0.0086,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:54 UTC 2014,0.0086,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:01 UTC 2014,0.0086,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:09 UTC 2014,0.0785,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:17 UTC 2014,0.0785,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:32 UTC 2014,0.0785,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:45 UTC 2014,0.0785,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:51 UTC 2014,0.0187,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:47:04 UTC 2014,0.0187,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:47:12 UTC 2014,0.0078,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:47:19 UTC 2014,0.0078,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:47:26 UTC 2014,0.0078,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:47:35 UTC 2014,0.0078,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:47:43 UTC 2014,0.0078,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:47:50 UTC 2014,0.0162,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:47:58 UTC 2014,0.0162,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:06 UTC 2014,0.0071,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:22 UTC 2014,0.0071,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:29 UTC 2014,0.0071,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:40 UTC 2014,0.0099,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:48 UTC 2014,0.0099,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:57 UTC 2014,0.0099,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:07 UTC 2014,0.0102,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:14 UTC 2014,0.0102,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:25 UTC 2014,0.0102,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:33 UTC 2014,0.0102,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:39 UTC 2014,0.013,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:47 UTC 2014,0.013,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:54 UTC 2014,0.013,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:50:02 UTC 2014,0.0117,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:50:13 UTC 2014,0.0117,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:50:24 UTC 2014,0.0117,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:50:32 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:50:45 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:50:57 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:10 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:17 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:23 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:31 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:40 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:50 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:57 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:52:03 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:52:10 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:52:17 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:52:24 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:52:30 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:52:38 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:52:44 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:52:52 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:52:58 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:53:05 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:53:13 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:53:20 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:53:32 UTC 2014,1.92,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:53:40 UTC 2014,0.0144,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:53:54 UTC 2014,0.0144,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:54:01 UTC 2014,0.0144,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:54:09 UTC 2014,0.0144,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:54:19 UTC 2014,0.0156,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:54:26 UTC 2014,0.0156,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:54:37 UTC 2014,0.0156,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:54:46 UTC 2014,0.0156,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:54:57 UTC 2014,0.0156,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:55:04 UTC 2014,0.0114,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:55:17 UTC 2014,0.0114,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:55:23 UTC 2014,0.0126,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:55:34 UTC 2014,0.0126,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:55:42 UTC 2014,0.0126,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:55:48 UTC 2014,0.0171,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:56:04 UTC 2014,0.0171,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:56:12 UTC 2014,0.0171,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:56:22 UTC 2014,0.0222,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:56:35 UTC 2014,0.0222,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:56:45 UTC 2014,0.0222,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:56:52 UTC 2014,0.0082,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:56:58 UTC 2014,0.0082,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:57:04 UTC 2014,0.0082,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:57:11 UTC 2014,0.0162,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:57:25 UTC 2014,0.0162,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:57:39 UTC 2014,0.0162,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:57:49 UTC 2014,0.0094,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:58:08 UTC 2014,0.0094,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:58:35 UTC 2014,0.0094,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:58:49 UTC 2014,0.0184,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:58:56 UTC 2014,0.0184,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:05 UTC 2014,0.0184,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:16 UTC 2014,0.0067,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:27 UTC 2014,0.0067,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:34 UTC 2014,0.0067,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:41 UTC 2014,0.0067,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:48 UTC 2014,0.0067,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:59:55 UTC 2014,1.8,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:02 UTC 2014,1.8,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:08 UTC 2014,1.8,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:15 UTC 2014,1.8,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:21 UTC 2014,1.8,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:28 UTC 2014,1.8,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 16:00:36 UTC 2014,1.8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:00:50 UTC 2014,1.8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:00:58 UTC 2014,1.8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:06 UTC 2014,1.8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:13 UTC 2014,1.8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:21 UTC 2014,1.8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:28 UTC 2014,1.8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:35 UTC 2014,1.8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:43 UTC 2014,1.8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:49 UTC 2014,1.8,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 16:01:59 UTC 2014,1.8,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:06 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:22 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:27 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:35 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:43 UTC 2014,0.0152,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:02:54 UTC 2014,0.0152,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:01 UTC 2014,0.0152,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:14 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:28 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:35 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:51 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:03:59 UTC 2014,1.92,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:06 UTC 2014,0.0099,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:29 UTC 2014,0.0099,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:42 UTC 2014,0.0099,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:51 UTC 2014,0.0071,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:04:58 UTC 2014,0.0071,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:04 UTC 2014,0.0071,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:14 UTC 2014,0.0175,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:22 UTC 2014,0.0175,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:33 UTC 2014,0.0072,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:05:45 UTC 2014,0.0072,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:04 UTC 2014,0.0072,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:17 UTC 2014,0.0076,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:29 UTC 2014,0.0076,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:39 UTC 2014,0.0076,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:50 UTC 2014,0.0196,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:06:56 UTC 2014,0.0196,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:03 UTC 2014,0.013,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:13 UTC 2014,0.013,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:23 UTC 2014,0.013,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:35 UTC 2014,0.0119,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:47 UTC 2014,0.0119,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 16:07:53 UTC 2014,0.0119,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:08:00 UTC 2014,0.0119,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:08:14 UTC 2014,0.0119,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:08:28 UTC 2014,0.0119,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:08:37 UTC 2014,0.02,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:08:45 UTC 2014,0.02,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:08:51 UTC 2014,0.0175,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:09:02 UTC 2014,0.0175,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:09 UTC 2014,0.0175,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:15 UTC 2014,0.0175,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:26 UTC 2014,0.0175,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:33 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:40 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:45 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:09:54 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:00 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:05 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:18 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:25 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:30 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:38 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:46 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:10:56 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:07 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:16 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:22 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:32 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:38 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:11:49 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:08 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:17 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:23 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:36 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:12:53 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:00 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:09 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:20 UTC 2014,2.04,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:27 UTC 2014,0.0131,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:36 UTC 2014,0.0131,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:47 UTC 2014,0.0131,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:13:53 UTC 2014,0.0131,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:03 UTC 2014,0.0085,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:13 UTC 2014,0.0085,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:19 UTC 2014,0.0085,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:25 UTC 2014,0.0085,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:33 UTC 2014,0.0125,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:41 UTC 2014,0.0125,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:48 UTC 2014,0.0258,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:14:54 UTC 2014,0.0258,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:05 UTC 2014,0.0258,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:14 UTC 2014,0.0258,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:24 UTC 2014,0.0128,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:31 UTC 2014,0.0128,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:42 UTC 2014,0.0128,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:51 UTC 2014,0.255,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:15:58 UTC 2014,0.255,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:16:06 UTC 2014,0.255,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:16:13 UTC 2014,0.0165,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:16:21 UTC 2014,0.0165,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:16:31 UTC 2014,0.0165,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:16:41 UTC 2014,0.0165,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:16:46 UTC 2014,0.0165,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:16:52 UTC 2014,0.0568,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:16:59 UTC 2014,0.0568,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:07 UTC 2014,0.0568,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:14 UTC 2014,0.0568,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:20 UTC 2014,0.0153,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:30 UTC 2014,0.0153,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:36 UTC 2014,0.0157,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:43 UTC 2014,0.0157,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:17:52 UTC 2014,0.0157,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:03 UTC 2014,0.0157,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:12 UTC 2014,0.0157,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:20 UTC 2014,0.0214,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:27 UTC 2014,0.0214,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:35 UTC 2014,0.0214,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:41 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:52 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:18:58 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:05 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:16 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:21 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:29 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:36 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:42 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:52 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:19:58 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:09 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:15 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:25 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:30 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:36 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:46 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:51 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:20:58 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:21:04 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:21:10 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:21:17 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:21:26 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:21:32 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:21:49 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:22:03 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:22:18 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:22:29 UTC 2014,2.16,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 16:22:45 UTC 2014,2.28,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:22:56 UTC 2014,2.28,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:23:08 UTC 2014,2.28,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:23:14 UTC 2014,2.28,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:23:25 UTC 2014,0.0068,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:23:34 UTC 2014,0.0068,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:23:40 UTC 2014,0.0068,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:23:47 UTC 2014,0.0068,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:23:53 UTC 2014,0.0068,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:24:02 UTC 2014,0.0126,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:24:16 UTC 2014,0.0126,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:24:32 UTC 2014,0.0126,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:24:37 UTC 2014,0.0126,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:24:47 UTC 2014,0.0126,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:24:52 UTC 2014,0.0066,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:24:58 UTC 2014,0.0066,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:25:07 UTC 2014,0.0066,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:25:16 UTC 2014,0.0066,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:25:22 UTC 2014,0.0065,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:25:34 UTC 2014,0.0065,DataNodeServiceUnit_scaleOut,
Tue Feb 18 16:25:40 UTC 2014,0.0065,DataNodeServiceUnit_scaleOut,
