Time ,cost ,responseTime ,throughput ,numberOfVMs , ongoingAction, targetedNodeID
Tue Feb 18 11:19:35 UTC 2014,0.72,12.5,151.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:19:42 UTC 2014,0.72,12.5,151.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:19:58 UTC 2014,0.72,12.5,151.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:05 UTC 2014,0.72,12.5,151.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:13 UTC 2014,0.72,12.1667,163.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:20 UTC 2014,0.72,12.1667,163.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:30 UTC 2014,0.72,12.1667,163.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:44 UTC 2014,0.72,11.8333,192.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:50 UTC 2014,0.72,11.8333,192.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:57 UTC 2014,0.72,11.8333,192.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:21:04 UTC 2014,0.72,11.8333,192.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:21:12 UTC 2014,0.72,11.8333,192.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:21:19 UTC 2014,0.72,13.0,120.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:21:26 UTC 2014,0.72,13.0,120.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:21:32 UTC 2014,0.72,13.0,120.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:21:48 UTC 2014,0.72,13.0,120.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:21:54 UTC 2014,0.72,13.0,120.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:02 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:07 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:13 UTC 2014,0.72,4.6667,11.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:19 UTC 2014,0.72,4.6667,11.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:26 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:32 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:38 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:44 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:50 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:58 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:23:04 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:23:12 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:23:19 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:23:29 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:23:34 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:23:47 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:23:57 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:24:08 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:24:19 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:24:30 UTC 2014,0.72,7.8333,80.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:24:40 UTC 2014,0.84,1.8333,1.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:24:46 UTC 2014,0.84,1.8333,1.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:24:52 UTC 2014,0.84,1.8333,1.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:24:58 UTC 2014,0.84,1.8333,1.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:25:04 UTC 2014,0.84,1.8333,1.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:25:12 UTC 2014,0.84,8.3333,151.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:25:19 UTC 2014,0.84,8.3333,151.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:25:26 UTC 2014,0.84,2.2857,2.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:25:32 UTC 2014,0.84,2.2857,2.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:25:42 UTC 2014,0.84,2.2857,2.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:25:50 UTC 2014,0.84,2.2857,2.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:25:59 UTC 2014,0.84,2.2857,2.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:26:09 UTC 2014,0.84,2.2857,2.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:26:18 UTC 2014,0.84,2.2857,2.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:26:24 UTC 2014,0.84,12.8571,165.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:26:35 UTC 2014,0.84,12.8571,165.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:26:45 UTC 2014,0.84,12.8571,165.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:26:56 UTC 2014,0.84,11.4286,131.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:27:03 UTC 2014,0.84,11.4286,131.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:27:14 UTC 2014,0.84,11.4286,131.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:27:20 UTC 2014,0.84,9.1429,146.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:27:26 UTC 2014,0.84,9.1429,146.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:27:32 UTC 2014,0.84,9.1429,146.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:27:40 UTC 2014,0.84,9.1429,146.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:27:59 UTC 2014,0.84,9.1429,146.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:28:15 UTC 2014,0.84,12.2857,136.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:28:24 UTC 2014,0.84,9.2857,146.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:28:34 UTC 2014,0.84,9.2857,146.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:28:52 UTC 2014,0.84,9.2857,73.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:29:07 UTC 2014,0.84,3.0,73.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:29:16 UTC 2014,0.84,3.0,73.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:29:29 UTC 2014,0.84,7.8571,114.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:29:39 UTC 2014,0.84,7.8571,114.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:29:55 UTC 2014,0.84,10.1667,145.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:30:07 UTC 2014,0.84,10.1667,145.0,7.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:30:22 UTC 2014,0.84,7.0,118.0,7.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:30:29 UTC 2014,0.84,7.0,118.0,7.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:30:35 UTC 2014,0.72,7.0,118.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:30:44 UTC 2014,0.72,7.0,118.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:30:52 UTC 2014,0.72,16.3333,137.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:31:02 UTC 2014,0.72,16.3333,137.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:31:17 UTC 2014,0.72,16.3333,137.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:31:23 UTC 2014,0.72,7.3333,152.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:31:31 UTC 2014,0.72,7.3333,152.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:31:36 UTC 2014,0.72,7.3333,152.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:31:44 UTC 2014,0.72,7.3333,152.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:31:51 UTC 2014,0.72,7.3333,152.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:31:57 UTC 2014,0.72,11.6667,89.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:32:04 UTC 2014,0.72,11.6667,89.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:32:10 UTC 2014,0.72,11.6667,89.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:32:18 UTC 2014,0.72,11.6667,89.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:32:24 UTC 2014,0.72,11.6667,89.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:32:33 UTC 2014,0.72,11.6667,89.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:32:48 UTC 2014,0.72,11.6667,89.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:32:55 UTC 2014,0.72,9.0,111.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:33:04 UTC 2014,0.72,9.0,111.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:33:12 UTC 2014,0.72,9.0,111.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:33:19 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:33:25 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:33:37 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:33:44 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:33:53 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:34:01 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:34:08 UTC 2014,0.72,2.8333,28.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:34:14 UTC 2014,0.72,2.8333,28.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:34:24 UTC 2014,0.72,2.8333,28.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:34:31 UTC 2014,0.72,2.8333,28.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:34:39 UTC 2014,0.72,2.8333,28.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:34:45 UTC 2014,0.72,3.5,2.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:34:50 UTC 2014,0.72,3.5,2.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:34:58 UTC 2014,0.72,3.5,2.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:35:07 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:35:13 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:35:28 UTC 2014,0.72,3.1667,48.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:35:38 UTC 2014,0.72,3.1667,48.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:35:53 UTC 2014,0.72,3.1667,48.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:36:02 UTC 2014,0.72,1.6667,7.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:36:14 UTC 2014,0.72,1.6667,7.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:36:25 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:36:38 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:36:48 UTC 2014,0.72,10.3333,114.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:36:58 UTC 2014,0.72,10.3333,114.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:37:10 UTC 2014,0.72,9.5,206.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:37:21 UTC 2014,0.72,9.5,206.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:37:31 UTC 2014,0.72,10.6667,103.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:37:42 UTC 2014,0.72,10.6667,103.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:37:54 UTC 2014,0.72,10.1667,139.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:38:04 UTC 2014,0.72,10.1667,139.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:38:21 UTC 2014,0.72,8.0,101.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:38:38 UTC 2014,0.72,8.0,101.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:38:49 UTC 2014,0.72,9.5,163.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:39:01 UTC 2014,0.72,11.3333,122.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:39:11 UTC 2014,0.72,11.3333,122.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:39:21 UTC 2014,0.72,9.0,148.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:39:28 UTC 2014,0.72,9.0,148.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:39:40 UTC 2014,0.72,9.0,148.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:39:47 UTC 2014,0.72,20.5,118.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:39:54 UTC 2014,0.72,20.5,118.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:40:10 UTC 2014,0.72,20.5,118.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:40:19 UTC 2014,0.72,20.5,118.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:40:25 UTC 2014,0.72,15.3333,248.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:40:31 UTC 2014,0.72,15.3333,248.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:40:40 UTC 2014,0.72,7.3333,165.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:40:47 UTC 2014,0.72,7.3333,165.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:40:52 UTC 2014,0.72,7.3333,165.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:02 UTC 2014,0.72,7.1667,169.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:08 UTC 2014,0.72,7.1667,169.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:15 UTC 2014,0.72,7.1667,169.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:21 UTC 2014,0.72,10.1667,155.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:28 UTC 2014,0.72,10.1667,155.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:34 UTC 2014,0.72,10.1667,155.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:40 UTC 2014,0.72,10.1667,155.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:50 UTC 2014,0.72,10.1667,155.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:41:57 UTC 2014,0.72,7.8333,136.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:42:11 UTC 2014,0.72,7.8333,136.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:42:21 UTC 2014,0.72,7.8333,136.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:42:27 UTC 2014,0.72,9.3333,96.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:42:34 UTC 2014,0.72,9.3333,96.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:42:40 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:42:46 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:42:53 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:43:03 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:43:13 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:43:24 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:43:36 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:43:46 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:43:56 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:04 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:14 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:21 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:27 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:33 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:45 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:50 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:44:57 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:04 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:10 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:17 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:24 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:32 UTC 2014,0.72,1.5,1.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:39 UTC 2014,0.72,1.5,1.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:46 UTC 2014,0.72,1.5,1.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:45:51 UTC 2014,0.72,1.8333,25.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:46:01 UTC 2014,0.72,1.8333,25.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:46:09 UTC 2014,0.72,1.8333,25.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:46:21 UTC 2014,0.72,4.6667,68.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:46:28 UTC 2014,0.72,4.6667,68.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:46:36 UTC 2014,0.72,4.6667,68.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:46:48 UTC 2014,0.72,7.8333,164.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:46:57 UTC 2014,0.72,7.8333,164.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:47:06 UTC 2014,0.72,7.8333,164.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:47:20 UTC 2014,0.72,7.8333,164.0,6.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:47:26 UTC 2014,0.72,7.8333,164.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:47:45 UTC 2014,0.72,7.5,124.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:47:55 UTC 2014,0.72,7.5,124.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:48:08 UTC 2014,0.72,9.6667,102.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:48:18 UTC 2014,0.72,8.3333,93.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:48:32 UTC 2014,0.72,8.3333,93.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:48:44 UTC 2014,0.72,10.5,86.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:49:00 UTC 2014,0.72,10.5,86.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:49:10 UTC 2014,0.72,8.3333,139.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:49:23 UTC 2014,0.72,6.5,154.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:49:35 UTC 2014,0.72,9.8333,115.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:49:45 UTC 2014,0.72,9.8333,115.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:50:03 UTC 2014,0.72,8.0,202.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:50:16 UTC 2014,0.72,8.0,202.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:50:26 UTC 2014,0.72,8.0,202.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:50:36 UTC 2014,0.72,8.0,202.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:50:47 UTC 2014,0.72,8.0,202.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:50:57 UTC 2014,0.72,8.5,172.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:51:07 UTC 2014,0.72,9.5,121.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:51:18 UTC 2014,0.72,9.5,121.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:51:30 UTC 2014,0.72,9.5,121.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:51:43 UTC 2014,0.72,9.5,121.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:51:55 UTC 2014,0.72,6.0,166.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:52:01 UTC 2014,0.72,6.0,166.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:52:08 UTC 2014,0.72,6.0,166.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:52:13 UTC 2014,0.72,7.3333,143.0,6.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:52:20 UTC 2014,0.72,7.3333,143.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:52:32 UTC 2014,0.72,7.3333,143.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:52:42 UTC 2014,0.72,10.6667,96.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:52:51 UTC 2014,0.72,10.6667,33.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:53:06 UTC 2014,0.72,1.1667,33.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:53:15 UTC 2014,0.72,3.3333,55.0,6.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:53:28 UTC 2014,0.84,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:53:33 UTC 2014,0.84,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:53:38 UTC 2014,0.84,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:53:44 UTC 2014,0.84,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:53:50 UTC 2014,0.84,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:53:55 UTC 2014,0.84,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
