Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 10:11:22 UTC 2014,10.508,47.2057,0.24,0.7333,2.0,AppServer_scaleIn,
Fri Feb 21 10:11:27 UTC 2014,10.508,46.7968,0.24,0.7667,2.0,AppServer_scaleIn,
Fri Feb 21 10:11:32 UTC 2014,10.508,46.7968,0.24,0.7667,2.0,AppServer_scaleIn,
Fri Feb 21 10:11:37 UTC 2014,10.508,46.7968,0.24,0.7667,2.0,AppServer_scaleIn,
Fri Feb 21 10:11:42 UTC 2014,10.508,45.65,0.24,0.7667,2.0,AppServer_scaleIn,
Fri Feb 21 10:11:47 UTC 2014,10.508,45.65,0.24,0.7667,2.0,AppServer_scaleIn,
Fri Feb 21 10:11:52 UTC 2014,10.514,46.0961,0.24,0.7667,2.0,AppServer_scaleIn,
Fri Feb 21 10:11:57 UTC 2014,10.514,46.0961,0.24,0.7667,2.0,AppServer_scaleIn,
Fri Feb 21 10:12:03 UTC 2014,10.514,46.55,0.24,0.7097,2.0,AppServer_scaleIn,
Fri Feb 21 10:12:08 UTC 2014,10.514,46.65,0.24,0.7097,2.0,AppServer_scaleIn,
Fri Feb 21 10:12:13 UTC 2014,10.514,47.2,0.24,0.7097,2.0,AppServer_scaleIn,
Fri Feb 21 10:12:18 UTC 2014,10.514,47.2,0.24,0.7097,2.0,AppServer_scaleIn,
Fri Feb 21 10:12:23 UTC 2014,10.514,45.3953,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 10:12:28 UTC 2014,10.514,45.3953,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 10:12:33 UTC 2014,10.514,44.9551,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 10:12:38 UTC 2014,10.508,45.0551,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 10:12:43 UTC 2014,10.508,45.3761,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 10:12:48 UTC 2014,10.508,45.3761,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 10:12:53 UTC 2014,10.514,45.0446,0.24,0.7333,2.0,AppServer_scaleIn,
Fri Feb 21 10:12:58 UTC 2014,10.514,45.0446,0.24,0.7333,2.0,AppServer_scaleIn,
Fri Feb 21 10:13:04 UTC 2014,10.514,45.2497,0.24,0.7333,2.0,AppServer_scaleOut,AppServer
